,price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,floor_coef,is_balcony,is_first_floor,is_last_floor,is_park_near,is_airport_near,is_center_near,is_pond_near,is_one_room,is_two_room,is_three_room,is_apartaments
9104,1500000.0,54.0,2,2.55,3,31.0,2,False,9.0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
9105,2700000.0,61.2,3,2.65,5,39.9,3,False,7.4,0.6,True,False,False,False,False,False,False,False,False,True,False
9106,5000000.0,66.1,2,2.75,5,31.69,5,False,9.95,1.0,True,False,True,False,False,False,False,False,True,False,False
9107,2000000.0,32.9,1,2.5,9,18.6,4,False,6.2,0.4444444444444444,False,False,False,False,False,False,False,True,False,False,False
9108,4950000.0,48.2,2,2.65,12,27.0,7,False,8.3,0.5833333333333334,True,False,False,False,False,False,True,False,True,False,False
9109,2000000.0,67.0,3,2.6,5,44.0,1,False,7.1,0.2,True,True,False,False,False,False,False,False,False,True,False
9110,5804404.0,52.96,2,2.72,14,31.69,4,False,9.95,0.2857142857142857,True,False,False,False,False,False,False,False,True,False,False
9111,6200000.0,56.0,2,2.65,10,32.0,2,False,9.0,0.2,True,False,False,False,False,False,False,False,True,False,False
9112,2650000.0,29.0,1,2.85,5,18.0,4,False,9.54,0.8,True,False,False,False,False,False,False,True,False,False,False
9113,6800000.0,52.8,2,2.75,10,27.3,10,False,10.6,1.0,True,False,True,True,False,False,True,False,True,False,False
9114,6700000.0,68.0,3,2.7,17,42.0,17,False,9.0,1.0,True,False,True,False,False,False,True,False,False,True,False
9115,7800000.0,57.0,2,2.65,16,36.0,13,False,11.0,0.8125,True,False,False,False,False,False,True,False,True,False,False
9116,3500000.0,41.0,3,2.5,5,31.0,5,False,5.5,1.0,False,False,True,False,False,False,False,False,False,True,False
9117,5160000.0,69.0,3,2.77,15,43.0,11,False,10.3,0.7333333333333333,True,False,False,True,False,False,True,False,False,True,False
9118,4600000.0,51.0,2,2.6,9,30.7,8,False,7.0,0.8888888888888888,True,False,False,False,False,False,False,False,True,False,False
9119,5100000.0,54.0,2,2.75,12,33.0,3,False,10.0,0.25,True,False,False,True,False,False,True,False,True,False,False
9120,4200000.0,38.0,1,2.68,16,20.0,2,False,10.0,0.125,True,False,False,False,False,False,True,True,False,False,False
9121,4200000.0,31.6,1,2.8,5,17.87,5,False,9.54,1.0,True,False,True,True,False,False,True,True,False,False,False
9122,7000000.0,72.0,3,2.77,5,53.0,4,False,8.0,0.8,False,False,False,True,False,False,False,False,False,True,False
9123,6890000.0,73.9,4,2.93,9,50.47,2,False,6.76,0.2222222222222222,True,False,False,True,False,False,False,False,False,False,True
9124,2400000.0,51.5,2,2.65,5,29.3,3,False,14.9,0.6,True,False,False,False,False,False,False,False,True,False,False
9125,6320000.0,76.5,3,2.77,24,47.36,15,False,11.28,0.625,True,False,False,True,False,False,True,False,False,True,False
9126,800000.0,41.0,1,2.5,5,17.0,3,False,8.0,0.6,True,False,False,False,False,False,False,True,False,False,False
9127,9600000.0,82.4,3,2.56,17,44.0,16,False,10.0,0.9411764705882353,True,False,False,False,False,False,False,False,False,True,False
9128,3445000.0,35.95,1,2.55,22,17.87,19,False,9.65,0.8636363636363636,True,False,False,False,False,False,False,True,False,False,False
9129,4300000.0,49.2,3,2.5,5,34.3,5,False,7.2,1.0,True,False,True,False,False,False,False,False,False,True,False
9130,4600000.0,55.0,3,2.73,3,39.0,2,False,6.0,0.6666666666666666,True,False,False,True,False,False,True,False,False,True,False
9131,5250000.0,64.0,3,2.5,9,41.0,7,False,10.0,0.7777777777777778,True,False,False,False,False,False,False,False,False,True,False
9132,8420000.0,62.1,3,2.77,15,46.0,12,False,12.0,0.8,True,False,False,True,False,False,True,False,False,True,False
9133,3750000.0,38.0,1,2.55,14,21.0,4,False,8.0,0.2857142857142857,False,False,False,False,False,False,False,True,False,False,False
9134,3650000.0,49.7,4,2.5,5,37.5,4,False,5.4,0.8,True,False,False,False,False,False,True,False,False,False,True
9135,6300000.0,66.2,3,2.65,16,42.6,14,False,10.6,0.875,True,False,False,True,False,False,True,False,False,True,False
9136,2650000.0,47.2,2,2.55,9,26.9,6,False,8.3,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
9137,7700000.0,65.1,3,2.55,10,42.4,9,False,7.1,0.9,True,False,False,False,False,False,True,False,False,True,False
9138,5990000.0,61.0,2,2.75,18,31.0,2,False,12.0,0.1111111111111111,True,False,False,False,False,False,False,False,True,False,False
9139,5900000.0,80.0,3,2.77,7,42.0,5,False,11.0,0.7142857142857143,True,False,False,False,False,False,False,False,False,True,False
9140,3000000.0,36.56,1,2.72,19,16.26,6,False,9.54,0.3157894736842105,True,False,False,False,False,False,False,True,False,False,False
9141,3300000.0,30.5,1,2.72,5,17.7,3,False,5.6,0.6,True,False,False,False,False,False,True,True,False,False,False
9142,2550000.0,42.0,1,2.72,9,19.3,3,False,12.8,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,False
9143,7000000.0,76.0,3,2.77,23,44.0,17,False,11.5,0.7391304347826086,True,False,False,False,False,False,False,False,False,True,False
9144,3900000.0,37.0,1,2.72,6,18.0,3,False,9.0,0.5,False,False,False,True,False,False,True,True,False,False,False
9145,6690000.0,53.0,2,2.8,20,31.0,18,False,9.0,0.9,True,False,False,False,False,False,True,False,True,False,False
9146,4500000.0,42.0,1,2.69,4,17.87,4,False,9.54,1.0,True,False,True,False,False,False,False,True,False,False,False
9147,5000000.0,45.0,2,2.5,9,28.0,3,False,8.0,0.3333333333333333,True,False,False,False,False,False,True,False,True,False,False
9148,4000000.0,38.9,1,2.7,16,20.2,16,False,10.3,1.0,True,False,True,False,False,False,False,True,False,False,False
9149,6400000.0,74.6,3,2.65,9,45.5,4,False,10.0,0.4444444444444444,False,False,False,True,False,False,True,False,False,True,False
9150,2100000.0,37.0,2,2.75,5,25.0,2,False,5.0,0.4,False,False,False,False,False,False,False,False,True,False,False
9151,4680000.0,50.0,1,2.6,7,21.0,4,False,11.0,0.5714285714285714,True,False,False,False,False,False,False,True,False,False,False
9152,3200000.0,67.0,3,2.5,5,42.6,3,False,8.0,0.6,True,False,False,False,False,False,False,False,False,True,False
9153,3500000.0,34.0,1,2.72,24,15.2,11,False,8.8,0.4583333333333333,True,False,False,False,False,False,False,True,False,False,False
9154,4000000.0,38.0,1,2.72,26,14.5,11,False,16.0,0.4230769230769231,True,False,False,False,False,False,False,True,False,False,False
9155,2700000.0,41.0,1,2.72,5,18.0,1,False,9.0,0.2,False,True,False,False,False,False,False,True,False,False,False
9156,2700000.0,44.5,2,2.5,5,28.5,4,False,6.0,0.8,True,False,False,False,False,False,True,False,True,False,False
9157,5800000.0,57.1,3,2.77,10,38.9,1,False,6.2,0.1,True,True,False,False,False,False,False,False,False,True,False
9158,3300000.0,42.0,2,2.75,9,28.0,4,False,6.0,0.4444444444444444,False,False,False,False,False,False,True,False,True,False,False
9159,3450000.0,34.0,1,2.72,25,15.5,2,False,8.0,0.08,True,False,False,False,False,False,False,True,False,False,False
9160,3080000.0,36.2,1,2.72,9,17.8,8,False,8.8,0.8888888888888888,True,False,False,False,False,False,False,True,False,False,False
9161,4250000.0,52.0,2,2.75,12,30.0,7,False,8.0,0.5833333333333334,False,False,False,False,False,False,False,False,True,False,False
9162,6400000.0,60.4,2,2.75,5,38.6,5,False,8.0,1.0,False,False,True,True,False,False,True,False,True,False,False
9163,4390000.0,43.1,1,2.5,10,18.6,2,False,10.7,0.2,True,False,False,False,False,False,False,True,False,False,False
9164,6300000.0,82.0,3,2.95,5,56.0,1,False,8.4,0.2,False,True,False,True,False,False,True,False,False,True,False
9165,3100000.0,40.8,2,2.5,9,22.5,2,False,5.6,0.2222222222222222,True,False,False,False,False,False,True,False,True,False,False
9166,3700000.0,57.0,2,2.75,21,32.0,2,False,13.0,0.09523809523809523,False,False,False,False,False,False,False,False,True,False,False
9167,3700000.0,76.0,4,2.93,19,50.0,8,False,7.0,0.42105263157894735,True,False,False,False,False,False,False,False,False,False,True
9168,4500000.0,47.1,2,2.5,9,28.6,3,False,8.7,0.3333333333333333,True,False,False,False,False,False,True,False,True,False,False
9169,3150000.0,35.1,1,2.75,19,14.3,16,False,9.3,0.8421052631578947,True,False,False,False,False,False,False,True,False,False,False
9170,3500000.0,65.5,3,2.5,5,47.36,3,False,11.28,0.6,True,False,False,False,False,False,False,False,False,True,False
9171,5610000.0,39.0,1,2.5,17,17.0,10,False,10.5,0.5882352941176471,True,False,False,True,False,False,True,True,False,False,False
9172,3685000.0,44.7,1,2.5,1,23.5,1,False,15.0,1.0,True,True,True,False,False,False,True,True,False,False,False
9173,1700000.0,55.0,3,2.6,4,36.7,3,False,5.7,0.75,True,False,False,False,False,False,False,False,False,True,False
9174,5150000.0,56.0,3,2.55,5,41.0,2,False,5.5,0.4,True,False,False,False,False,False,False,False,False,True,False
9175,8490000.0,60.2,2,2.75,18,30.1,12,False,12.1,0.6666666666666666,True,False,False,False,False,False,True,False,True,False,False
9176,5100000.0,42.2,1,2.72,23,18.3,21,False,11.2,0.9130434782608695,False,False,False,False,False,False,False,True,False,False,False
9177,750000.0,58.0,2,2.75,2,36.0,2,False,9.0,1.0,False,False,True,False,False,False,False,False,True,False,False
9178,4000000.0,45.2,2,2.5,5,30.3,4,False,7.4,0.8,True,False,False,False,False,False,False,False,True,False,False
9179,4200000.0,47.0,2,2.65,5,28.2,4,False,8.7,0.8,True,False,False,True,False,False,False,False,True,False,False
9180,4350000.0,46.0,2,2.75,7,26.8,5,False,9.3,0.7142857142857143,True,False,False,True,False,False,True,False,True,False,False
9181,3900000.0,43.0,2,2.5,5,30.0,5,False,5.5,1.0,True,False,True,True,False,False,True,False,True,False,False
9182,4700000.0,51.0,2,2.6,5,30.0,1,False,8.0,0.2,True,True,False,False,False,False,False,False,True,False,False
9183,4595000.0,42.0,1,2.5,12,22.0,5,False,10.0,0.4166666666666667,True,False,False,True,False,False,True,True,False,False,False
9184,1500000.0,53.0,2,2.75,5,31.69,3,False,9.95,0.6,True,False,False,False,False,False,False,False,True,False,False
9185,5500000.0,55.3,2,2.65,12,32.6,10,False,10.3,0.8333333333333334,True,False,False,False,False,False,True,False,True,False,False
9186,3600000.0,42.0,2,2.55,5,27.0,4,False,6.0,0.8,True,False,False,True,False,False,True,False,True,False,False
9187,2349000.0,30.5,1,2.72,5,17.0,3,False,5.5,0.6,True,False,False,False,False,False,False,True,False,False,False
9188,8800000.0,68.0,3,2.73,5,45.0,2,False,7.5,0.4,True,False,False,True,False,True,True,False,False,True,False
9189,4950000.0,55.2,3,2.5,5,40.0,5,False,6.0,1.0,True,False,True,False,False,False,False,False,False,True,False
9190,1360000.0,33.0,1,2.5,5,17.5,4,False,8.0,0.8,True,False,False,False,False,False,False,True,False,False,False
9191,8000000.0,62.0,2,2.7,7,31.4,2,False,11.0,0.2857142857142857,False,False,False,False,False,False,False,False,True,False,False
9192,3890000.0,45.3,2,2.75,9,28.0,2,False,7.0,0.2222222222222222,True,False,False,True,False,False,False,False,True,False,False
9193,4600000.0,72.0,3,2.65,5,43.0,4,False,10.0,0.8,True,False,False,False,False,False,False,False,False,True,False
9194,5900000.0,58.59,3,2.77,9,39.18,5,False,6.91,0.5555555555555556,True,False,False,True,False,False,False,False,False,True,False
9195,6999000.0,89.7,4,2.5,9,57.8,1,False,7.9,0.1111111111111111,True,True,False,False,False,False,False,False,False,False,True
9196,3280000.0,32.2,1,2.55,9,18.0,5,False,6.3,0.5555555555555556,False,False,False,False,False,False,False,True,False,False,False
9197,4400000.0,43.0,1,2.75,16,16.0,11,False,11.0,0.6875,True,False,False,False,False,False,False,True,False,False,False
9198,5700000.0,57.2,3,2.77,5,35.0,3,False,8.0,0.6,False,False,False,True,False,False,False,False,False,True,False
9199,9800000.0,84.0,3,2.77,16,41.1,8,False,16.3,0.5,True,False,False,False,False,False,False,False,False,True,False
9200,6500000.0,74.3,4,2.5,9,55.0,6,False,6.7,0.6666666666666666,True,False,False,False,False,False,False,False,False,False,True
9201,1800000.0,39.0,1,2.55,5,17.0,3,False,9.0,0.6,True,False,False,False,False,False,False,True,False,False,False
9202,4700000.0,44.1,2,2.5,7,31.4,2,False,5.8,0.2857142857142857,True,False,False,True,False,False,True,False,True,False,False
9203,4550000.0,39.5,1,2.7,12,20.4,9,False,8.4,0.75,True,False,False,False,False,False,True,True,False,False,False
9204,4290000.0,60.8,2,2.75,9,31.8,2,False,11.4,0.2222222222222222,True,False,False,False,False,False,True,False,True,False,False
9205,3220000.0,36.3,1,2.72,22,15.5,7,False,10.0,0.3181818181818182,True,False,False,False,False,False,True,True,False,False,False
9206,8450000.0,81.2,3,2.65,17,47.1,3,False,11.3,0.17647058823529413,True,False,False,False,False,False,True,False,False,True,False
9207,1030000.0,29.0,1,2.72,5,17.87,5,False,6.0,1.0,False,False,True,False,False,False,False,True,False,False,False
9208,4800000.0,39.0,1,2.7,5,15.0,5,False,10.0,1.0,True,False,True,True,False,False,True,True,False,False,False
9209,3300000.0,35.0,1,2.5,10,16.0,4,False,9.6,0.4,True,False,False,False,False,False,False,True,False,False,False
9210,3300000.0,42.33,1,2.8,16,18.02,8,False,10.3,0.5,True,False,False,False,False,False,True,True,False,False,False
9211,4300000.0,56.8,2,2.92,3,36.0,3,False,8.0,1.0,False,False,True,True,False,False,False,False,True,False,False
9212,4900000.0,45.0,2,2.5,5,28.0,1,False,5.0,0.2,True,True,False,True,False,False,True,False,True,False,False
9213,5050000.0,81.3,3,2.76,5,43.0,4,False,10.8,0.8,True,False,False,False,False,False,True,False,False,True,False
9214,3700000.0,33.0,1,2.72,27,12.0,11,False,11.0,0.4074074074074074,False,False,False,False,False,False,False,True,False,False,False
9215,4850000.0,35.5,1,2.7,8,18.0,6,False,8.9,0.75,True,False,False,False,False,False,False,True,False,False,False
9216,2550000.0,23.06,1,2.8,14,13.0,9,False,9.54,0.6428571428571429,True,False,False,False,False,False,False,True,False,False,False
9217,3350000.0,38.0,1,2.72,18,16.3,6,False,13.7,0.3333333333333333,True,False,False,False,False,False,True,True,False,False,False
9218,10650000.0,75.0,2,2.8,25,40.0,4,False,15.0,0.16,True,False,False,False,False,False,True,False,True,False,False
9219,1900000.0,64.0,3,2.5,5,48.0,2,False,5.0,0.4,True,False,False,False,False,False,False,False,False,True,False
9220,4350000.0,43.7,1,2.72,6,21.0,1,False,11.7,0.16666666666666666,False,True,False,False,False,False,True,True,False,False,False
9221,5200000.0,53.7,1,2.8,25,23.3,23,False,14.3,0.92,True,False,False,False,False,False,False,True,False,False,False
9222,7200000.0,79.6,3,2.77,17,45.0,17,False,12.0,1.0,False,False,True,True,False,False,True,False,False,True,False
9223,2999000.0,40.0,1,2.6,9,18.0,1,False,15.0,0.1111111111111111,True,True,False,False,False,False,False,True,False,False,False
9224,5100000.0,58.0,2,2.75,22,34.2,1,False,10.6,0.045454545454545456,True,True,False,True,False,False,True,False,True,False,False
9225,8555400.0,97.0,3,2.85,20,60.3,2,False,14.0,0.1,True,False,False,True,False,False,True,False,False,True,False
9226,3225000.0,32.5,1,2.72,9,18.2,2,False,5.7,0.2222222222222222,True,False,False,True,False,False,True,True,False,False,False
9227,3380000.0,26.0,1,2.8,17,16.0,8,False,9.54,0.47058823529411764,True,False,False,True,False,False,True,True,False,False,False
9228,4300000.0,45.7,2,2.75,9,28.4,9,False,6.7,1.0,False,False,True,True,False,False,True,False,True,False,False
9229,4500000.0,61.6,2,2.6,10,31.69,7,False,9.95,0.7,True,False,False,False,False,False,False,False,True,False,False
9230,3700000.0,49.4,1,2.72,23,17.4,9,False,15.1,0.391304347826087,True,False,False,False,False,False,False,True,False,False,False
9231,4350000.0,59.0,3,2.55,9,39.0,5,False,7.0,0.5555555555555556,True,False,False,False,False,False,False,False,False,True,False
9232,5800000.0,57.0,3,2.77,9,38.0,5,False,8.2,0.5555555555555556,True,False,False,True,False,False,False,False,False,True,False
9233,3100000.0,33.4,1,2.5,9,20.4,5,False,5.6,0.5555555555555556,False,False,False,False,False,False,False,True,False,False,False
9234,10650000.0,72.0,1,2.72,10,17.87,6,False,9.54,0.6,True,False,False,True,False,False,True,True,False,False,False
9235,5650000.0,55.0,2,2.75,14,31.5,2,False,8.0,0.14285714285714285,True,False,False,False,False,False,True,False,True,False,False
9236,3950000.0,62.3,3,2.5,9,39.7,7,False,10.1,0.7777777777777778,True,False,False,False,False,False,False,False,False,True,False
9237,750000.0,31.0,1,2.55,5,17.3,5,False,6.2,1.0,True,False,True,False,False,False,False,True,False,False,False
9238,3550000.0,39.0,1,2.72,18,16.4,16,False,12.0,0.8888888888888888,True,False,False,False,False,False,False,True,False,False,False
9239,5800000.0,63.0,3,2.5,9,48.0,5,False,7.0,0.5555555555555556,True,False,False,False,False,False,False,False,False,True,False
9240,3450000.0,31.8,1,2.72,25,13.9,3,False,9.1,0.12,True,False,False,False,False,False,True,True,False,False,False
9241,2900000.0,37.0,1,2.72,14,16.0,7,False,9.0,0.5,True,False,False,False,False,False,False,True,False,False,False
9242,4080000.0,40.0,1,2.5,14,20.0,5,False,8.0,0.35714285714285715,True,False,False,False,False,False,False,True,False,False,False
9243,5500000.0,52.1,2,2.55,16,30.0,1,False,10.0,0.0625,True,True,False,False,False,False,False,False,True,False,False
9244,4730000.0,56.0,3,2.5,5,44.0,1,False,11.28,0.2,True,True,False,False,False,False,False,False,False,True,False
9245,5900000.0,58.0,2,2.75,14,34.0,14,False,10.5,1.0,True,False,True,False,False,False,True,False,True,False,False
9246,4950000.0,75.0,3,2.77,9,45.0,1,False,10.0,0.1111111111111111,True,True,False,True,False,False,False,False,False,True,False
9247,3370000.0,64.0,3,2.55,5,45.0,3,False,8.5,0.6,True,False,False,False,False,False,False,False,False,True,False
9248,4250000.0,57.0,2,2.5,9,38.5,6,False,9.0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
9249,4400000.0,48.8,2,2.5,9,30.8,2,False,6.6,0.2222222222222222,True,False,False,True,False,False,False,False,True,False,False
9250,6099000.0,67.2,3,2.77,9,48.2,5,False,6.2,0.5555555555555556,False,False,False,True,False,False,True,False,False,True,False
9251,3950000.0,44.0,2,2.75,15,24.5,13,False,8.32,0.8666666666666667,True,False,False,False,False,False,False,False,True,False,False
9252,4000000.0,38.0,1,2.72,10,18.0,8,False,8.0,0.8,True,False,False,True,False,False,False,True,False,False,False
9253,4200000.0,44.0,2,2.5,5,28.0,4,False,6.0,0.8,True,False,False,True,False,False,True,False,True,False,False
9254,3330000.0,34.1,1,2.72,9,17.9,2,False,8.0,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False
9255,2900000.0,55.0,2,2.75,9,32.0,1,False,8.5,0.1111111111111111,False,True,False,False,False,False,False,False,True,False,False
9256,5200000.0,55.0,3,2.6,9,38.0,1,False,7.5,0.1111111111111111,True,True,False,True,False,False,True,False,False,True,False
9257,4500000.0,52.0,2,2.55,9,30.0,1,False,9.5,0.1111111111111111,True,True,False,False,False,False,False,False,True,False,False
9258,2150000.0,44.0,1,2.72,7,17.87,2,False,12.0,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,False
9259,5400000.0,59.7,3,2.5,9,42.8,9,False,6.2,1.0,True,False,True,True,False,False,False,False,False,True,False
9260,3650000.0,44.0,2,2.75,5,28.4,5,False,5.5,1.0,True,False,True,False,False,False,False,False,True,False,False
9261,6090000.0,55.5,2,2.8,8,29.0,2,False,11.4,0.25,True,False,False,False,False,False,False,False,True,False,False
9262,1070000.0,38.8,2,2.75,1,28.1,1,False,5.5,1.0,True,True,True,False,False,False,False,False,True,False,False
9263,3800000.0,38.0,1,2.7,23,13.6,13,False,13.4,0.5652173913043478,True,False,False,False,False,False,False,True,False,False,False
9264,4450000.0,37.4,1,2.72,10,16.9,6,False,9.5,0.6,True,False,False,True,False,False,False,True,False,False,False
9265,2800000.0,29.3,1,2.55,5,15.3,1,False,7.2,0.2,True,True,False,True,False,False,False,True,False,False,False
9266,8999999.0,70.6,2,2.75,24,35.7,17,False,14.4,0.7083333333333334,True,False,False,True,False,False,False,False,True,False,False
9267,3900000.0,55.3,3,2.5,5,35.0,3,False,6.0,0.6,True,False,False,True,False,False,True,False,False,True,False
9268,5830007.0,88.9,3,2.7,21,49.9,10,False,14.7,0.47619047619047616,True,False,False,False,False,False,True,False,False,True,False
9269,3990000.0,35.0,1,2.7,17,19.0,9,False,7.0,0.5294117647058824,False,False,False,False,False,False,True,True,False,False,False
9270,4170000.0,60.0,3,2.5,5,44.0,5,False,6.0,1.0,True,False,True,True,False,False,True,False,False,True,False
9271,5080000.0,49.0,4,2.5,5,38.0,1,False,5.5,0.2,True,True,False,False,False,False,False,False,False,False,True
9272,4690000.0,59.6,3,2.55,9,38.2,5,False,6.3,0.5555555555555556,True,False,False,False,False,False,False,False,False,True,False
9273,4250000.0,59.0,2,2.9,3,34.0,3,False,11.0,1.0,False,False,True,True,False,False,False,False,True,False,False
9274,6850000.0,41.0,1,2.72,11,18.0,2,False,11.0,0.18181818181818182,True,False,False,False,False,False,True,True,False,False,False
9275,5950000.0,75.0,3,2.55,10,42.0,8,False,8.5,0.8,True,False,False,True,False,False,True,False,False,True,False
9276,4700000.0,85.0,3,2.77,10,52.0,1,False,11.0,0.1,True,True,False,False,False,False,False,False,False,True,False
9277,4890000.0,53.7,2,2.75,16,29.5,3,False,7.5,0.1875,False,False,False,True,False,False,True,False,True,False,False
9278,6050000.0,54.5,2,2.85,24,30.3,2,False,12.2,0.08333333333333333,True,False,False,False,False,False,False,False,True,False,False
9279,4850000.0,44.0,1,2.75,21,17.0,11,False,12.0,0.5238095238095238,True,False,False,False,False,False,True,True,False,False,False
9280,2700000.0,32.6,1,2.72,5,16.0,4,False,7.5,0.8,True,False,False,False,False,False,False,True,False,False,False
9281,3300000.0,30.82,1,2.72,18,14.71,8,False,8.7,0.4444444444444444,True,False,False,False,False,False,False,True,False,False,False
9282,4900000.0,46.8,2,2.65,14,31.69,9,False,9.95,0.6428571428571429,True,False,False,True,False,False,True,False,True,False,False
9283,4100000.0,54.0,2,2.75,5,30.4,1,False,8.0,0.2,True,True,False,False,False,False,False,False,True,False,False
9284,3650000.0,44.7,2,2.5,5,27.4,5,False,6.5,1.0,True,False,True,False,False,False,False,False,True,False,False
9285,2250000.0,31.5,1,2.5,3,17.6,2,False,5.3,0.6666666666666666,True,False,False,True,False,False,True,True,False,False,False
9286,2300000.0,29.0,1,2.7,6,15.3,5,False,8.2,0.8333333333333334,False,False,False,False,False,False,True,True,False,False,False
9287,2290000.0,43.0,2,2.5,5,29.0,2,False,5.0,0.4,True,False,False,False,False,False,False,False,True,False,False
9288,5100000.0,60.0,2,2.75,9,31.0,6,False,9.0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
9289,4150000.0,45.0,2,2.65,5,29.0,4,False,6.0,0.8,True,False,False,False,False,False,False,False,True,False,False
9290,5993000.0,73.5,4,2.5,9,48.5,4,False,6.3,0.4444444444444444,True,False,False,True,False,False,True,False,False,False,True
9291,5800000.0,61.3,3,2.5,14,40.0,12,False,7.4,0.8571428571428571,True,False,False,True,False,False,True,False,False,True,False
9292,3899000.0,40.0,1,2.72,25,17.87,24,False,9.54,0.96,True,False,False,False,False,False,False,True,False,False,False
9293,8466000.0,88.0,3,2.77,25,48.0,25,False,13.0,1.0,True,False,True,False,False,False,False,False,False,True,False
9294,3850000.0,30.0,1,2.72,9,15.3,6,False,8.0,0.6666666666666666,False,False,False,True,False,False,False,True,False,False,False
9295,9900000.0,86.1,3,2.8,14,47.0,9,False,15.0,0.6428571428571429,True,False,False,False,False,False,False,False,False,True,False
9296,2795000.0,46.0,2,2.55,5,30.8,1,False,7.2,0.2,False,True,False,False,False,False,False,False,True,False,False
9297,3300000.0,62.2,4,2.55,5,44.9,2,False,6.3,0.4,True,False,False,False,False,False,False,False,False,False,True
9298,3590000.0,45.0,2,2.75,9,28.0,1,False,6.9,0.1111111111111111,False,True,False,True,False,False,False,False,True,False,False
9299,4590000.0,47.6,2,2.55,9,30.1,2,False,7.0,0.2222222222222222,True,False,False,False,False,False,False,False,True,False,False
9300,6550000.0,57.4,2,2.7,12,33.2,8,False,9.4,0.6666666666666666,True,False,False,False,False,False,True,False,True,False,False
9301,3730000.0,33.9,1,2.72,24,14.6,18,False,9.5,0.75,True,False,False,False,False,False,False,True,False,False,False
9302,5425000.0,44.0,1,2.72,19,22.0,3,False,9.0,0.15789473684210525,True,False,False,True,False,False,False,True,False,False,False
9303,4600000.0,40.0,1,2.72,17,17.4,10,False,13.0,0.5882352941176471,True,False,False,False,False,False,True,True,False,False,False
9304,6850000.0,57.1,2,2.8,11,26.7,2,False,11.7,0.18181818181818182,True,False,False,False,False,False,False,False,True,False,False
9305,1800000.0,54.0,2,2.7,5,34.0,1,False,9.0,0.2,True,True,False,False,False,False,False,False,True,False,False
9306,3900000.0,55.0,3,2.5,5,36.0,3,False,6.0,0.6,True,False,False,False,False,False,False,False,False,True,False
9307,4240000.0,47.0,1,2.65,14,18.0,4,False,11.0,0.2857142857142857,True,False,False,True,False,False,True,True,False,False,False
9308,4450000.0,46.0,1,2.72,22,22.0,8,False,12.0,0.36363636363636365,False,False,False,False,False,False,True,True,False,False,False
9309,5500000.0,79.1,2,2.6,5,47.1,2,False,12.9,0.4,True,False,False,False,False,False,False,False,True,False,False
9310,5450000.0,59.0,2,2.75,25,31.69,20,False,9.95,0.8,True,False,False,False,False,False,False,False,True,False,False
9311,4000000.0,38.0,1,2.7,12,17.0,11,False,9.0,0.9166666666666666,True,False,False,False,False,False,False,True,False,False,False
9312,2900000.0,79.0,4,2.6,9,56.0,1,False,15.0,0.1111111111111111,True,True,False,False,False,False,False,False,False,False,True
9313,3490000.0,42.0,3,2.77,5,30.0,1,False,11.28,0.2,True,True,False,False,False,False,False,False,False,True,False
9314,5250000.0,52.2,2,2.75,16,31.69,15,False,9.95,0.9375,True,False,False,False,False,False,False,False,True,False,False
9315,6350000.0,71.6,3,2.5,9,48.2,9,False,7.6,1.0,True,False,True,False,False,False,False,False,False,True,False
9316,1230000.0,30.0,1,2.72,5,17.0,5,False,7.5,1.0,True,False,True,False,False,False,False,True,False,False,False
9317,4100000.0,79.0,3,2.7,6,42.0,5,False,10.0,0.8333333333333334,True,False,False,False,False,False,False,False,False,True,False
9318,2800000.0,50.1,2,2.5,9,29.0,5,False,8.0,0.5555555555555556,True,False,False,False,False,False,False,False,True,False,False
9319,1850000.0,30.0,1,2.72,5,17.0,2,False,6.0,0.4,True,False,False,False,False,False,False,True,False,False,False
9320,5670000.0,36.8,1,2.72,19,15.0,5,False,8.1,0.2631578947368421,True,False,False,False,False,False,False,True,False,False,False
9321,9800000.0,97.2,3,2.8,23,60.1,12,False,11.1,0.5217391304347826,True,False,False,False,False,False,False,False,False,True,False
9322,3845000.0,49.0,2,2.8,24,29.0,24,False,8.3,1.0,True,False,True,False,False,False,True,False,True,False,False
9323,2800000.0,34.0,1,2.72,9,19.0,6,False,7.0,0.6666666666666666,False,False,False,False,False,False,False,True,False,False,False
9324,3100000.0,54.9,3,2.77,4,40.7,4,False,5.0,1.0,False,False,True,False,False,False,False,False,False,True,False
9325,3550000.0,46.0,2,2.7,5,32.0,3,False,7.3,0.6,False,False,False,False,False,False,False,False,True,False,False
9326,7850000.0,84.0,2,2.75,7,40.6,2,False,9.8,0.2857142857142857,True,False,False,False,False,False,True,False,True,False,False
9327,3500000.0,72.1,3,2.77,9,42.0,4,False,7.0,0.4444444444444444,True,False,False,False,False,False,False,False,False,True,False
9328,3100000.0,33.3,1,2.6,14,18.0,6,False,8.0,0.42857142857142855,True,False,False,False,False,False,False,True,False,False,False
9329,7750000.0,43.0,1,2.72,16,20.0,15,False,11.5,0.9375,True,False,False,True,False,False,False,True,False,False,False
